Sentiment,Score,Id_Tweet,Negative,Neutral,Positive,Text_Tweet,Date_Tweet,Nb_interaction,retweet_count,reply_count,like_count,quote_count
Negative,0.797,1586041199114293248,0.7965214,0.17700405,0.026474541,"🔴 alerte info mort de jerry lee lewis, légende américaine du rock'n'roll, à l'âge de 87 ans t.co/8wboadr18w t.co/2zdfpabdlc",2022-10-28 17:04:23+00:00,89,27,4,52,6
Negative,0.822,1586044345228066817,0.8219321,0.09734722,0.08072073,"mort de justine vayrac: sa meilleure amie décrit une jeune femme ""très drôle"" et ""intelligente"" t.co/1hrkjkv8fb t.co/cba336t6yq",2022-10-28 17:16:53+00:00,47,6,9,32,0
Negative,0.926,1586044479076794368,0.92609966,0.05719553,0.01670465,"meurtre de justine vayrac: ""les habitants sont sous le choc"", affirme gérard flament, 1er adjoint à la maire tauriac, le village où vivait la jeune femme t.co/wvdvzusxvf",2022-10-28 17:17:25+00:00,15,1,2,12,0
Negative,0.867,1586044784875036672,0.86654544,0.112479664,0.020974997,"meurtre de justine: un livre de condoléances mis en place à tauriac, le village d'origine de la jeune femme t.co/lgctfnwdrd",2022-10-28 17:18:38+00:00,24,6,1,17,0
Negative,0.743,1586046188163407872,0.7431141,0.22562523,0.031260658,"les vaccins covid-19 peuvent être à l'origine de troubles menstruels, selon l'agence du médicament t.co/ugeufazlue t.co/s1xxwkeiio",2022-10-28 17:24:13+00:00,11155,2892,2143,4950,1170
Negative,0.938,1586046250381631489,0.93776476,0.048594575,0.0136407,"meurtre de justine: le ""seul souci"" de sa mère ""est d'avoir le corps de sa fille"", explique gérard flament, élu dans le village ou résidait la jeune femme t.co/iut2gqsrle",2022-10-28 17:24:28+00:00,20,1,4,15,0
Negative,0.913,1586047516973359106,0.91283935,0.06842367,0.018736871,polémique en espagne après l'expulsion d'enfants turbulents d'un train t.co/kenfkeso42 t.co/ckepnr3ev2,2022-10-28 17:29:30+00:00,51,3,19,19,10
Negative,0.92,1586047540092436481,0.92015594,0.06533929,0.014504817,"meurtre de justine: ""c'était une jeune femme effacée, qui ne faisait pas parler d'elle"", raconte un élu du village où elle résidait t.co/lf99tfue2t",2022-10-28 17:29:35+00:00,27,5,6,16,0
Negative,0.855,1586048670214066176,0.85548145,0.12460461,0.019913787,"meurtre de justine: une cellule psychologique mise en place dans le village de beynat, où le corps de la jeune femme a été retrouvée t.co/qxcdgacnjc",2022-10-28 17:34:04+00:00,23,5,4,14,0
Negative,0.789,1586049484831735810,0.78922474,0.19327578,0.017499395,meurtre de justine: le profil du suspect se précise t.co/0wz1mdbdn1,2022-10-28 17:37:19+00:00,48,7,17,24,0
Positive,0.494,1586049653375647744,0.066081434,0.43984568,0.494073,"marseille projette 27.000 logements supplémentaires d'ici 2028, dont la moitié ""abordables"" t.co/5pukyr18ig t.co/nqpzcxmay9",2022-10-28 17:37:59+00:00,23,3,2,18,0
Neutral,0.755,1586050998543519744,0.077901915,0.7547826,0.16731548,"bornage téléphonique, prélèvements génétiques, analyse des véhicules… les précisions sur le travail de la police scientifique ⤵ t.co/7pnspdbuwk",2022-10-28 17:43:20+00:00,58,13,6,38,1
Negative,0.819,1586051900926992384,0.8189384,0.16272308,0.018338518,"meurtre de marie-thérèse bonfanti en 1986: un crâne retrouvé, des expertises en cours t.co/anbqoakgtn t.co/1hdzmu90yc",2022-10-28 17:46:55+00:00,29,5,2,21,1
Neutral,0.63,1586052489899638784,0.107709214,0.6296825,0.26260835,nucléaire: le projet de loi sur l'accélération des procédures mercredi en conseil des ministres t.co/ffeupexhkz t.co/9oyuoadtmb,2022-10-28 17:49:15+00:00,35,1,7,26,1
Negative,0.839,1586054614775898117,0.83856285,0.11536761,0.046069488,"""une porcherie"": les éboueurs en grève dans le 15e arrondissement de paris t.co/6gnihi1gva t.co/zh5uganfxw",2022-10-28 17:57:42+00:00,86,14,21,50,1
Neutral,0.431,1586054957010063360,0.38900948,0.4313106,0.1796799,guerre en ukraine: la reprise de kherson toujours dans la ligne de mire de l'armée ukrainienne t.co/vegytwjo6o,2022-10-28 17:59:03+00:00,62,12,11,39,0
Positive,0.789,1586063148427124739,0.03319768,0.1781633,0.788639,energie: feu vert de l'ue pour prolonger et augmenter les aides d'etat aux entreprises t.co/s4ey1wn39m t.co/pu07ghoce9,2022-10-28 18:31:36+00:00,55,4,14,37,0
Negative,0.888,1586063450710614016,0.88792545,0.09562595,0.0164485,"guerre en ukraine: des coupures d'électricité ""sans précédent"" prévues dans la région de kiev t.co/jjsd1fskag t.co/iwlj52uc3g",2022-10-28 18:32:48+00:00,39,4,5,30,0
Negative,0.883,1586064067940188162,0.8827035,0.10164256,0.015653934,"iran: un mort et 14 blessés dans les ""émeutes"" de zahedan t.co/2uv9din2ia t.co/jpqb4auxst",2022-10-28 18:35:16+00:00,36,9,1,26,0
Neutral,0.512,1586065643127930881,0.38224608,0.51181257,0.10594127,"32.2°c à ger, 31.8°c à tarbes: des records mensuels de température battus dans plusieurs villes t.co/rjsrilqwan t.co/whwymeekeg",2022-10-28 18:41:31+00:00,41,11,4,24,2
Neutral,0.679,1586065695456088064,0.10284014,0.67939764,0.21776211,elon musk veut former un conseil de modération des contenus pour twitter t.co/eb8aw9nusq t.co/hncpvddjso,2022-10-28 18:41:44+00:00,104,12,22,63,7
Negative,0.833,1586072931041529856,0.83339125,0.118785724,0.047823053,un amendement visant à exclure les mangas du pass culture rejeté par l'assemblée nationale t.co/ca6fombg73 t.co/xg96zntx8a,2022-10-28 19:10:29+00:00,1255,101,127,917,110
Positive,0.405,1586073910994522114,0.39810786,0.1964742,0.40541795,"mort d'hannah goslar, une des meilleures amies d'anne frank t.co/dyxkb2t54o t.co/vqjpvpjjvb",2022-10-28 19:14:22+00:00,101,19,13,68,1
Positive,0.588,1586086273424531456,0.07287421,0.33923155,0.5878943,cinéma: abdellatif kechiche refait surface et promet de nouveaux films t.co/hdo9goadkj t.co/5myj2rvjse,2022-10-28 20:03:30+00:00,24,0,6,16,2
Negative,0.868,1586089763366469632,0.8677377,0.09949084,0.032771435,beauvais: un homme meurt à scooter en tentant d'échapper à la police t.co/7nvn3rmpbz t.co/3ceggulsju,2022-10-28 20:17:22+00:00,108,6,52,46,4
Negative,0.686,1586092142572851200,0.68561417,0.21610549,0.09828038,🔴 alerte info hébergement d'urgence: le gouvernement renonce à supprimer des places en 2023 t.co/gxirfsuq79 t.co/rq39jgdmsi,2022-10-28 20:26:49+00:00,55,5,11,34,5
Negative,0.782,1586093765718073344,0.7815122,0.14294568,0.07554207,les assistantes maternelles payées 3 fois le smic les oppositions raillent le ministre des solidarités t.co/s7j5tp3vti t.co/enn6swgp9l,2022-10-28 20:33:16+00:00,305,42,71,182,10
Negative,0.69,1586094375389601793,0.6896171,0.21525803,0.095124915,"🔴 alerte info affaire des ""fadettes"": elisabeth borne suit l'avis du csm qui blanchit deux magistrats du pnf t.co/pblc0mpvxg t.co/smjsfbcpwq",2022-10-28 20:35:41+00:00,32,6,10,15,1
Positive,0.673,1586099634727968775,0.03865614,0.28852636,0.6728176,"😴 ce week-end, on gagne 1h de sommeil dans la nuit de samedi à dimanche, à 3h il sera 2h 🕒 t.co/7pdu0hvhmo",2022-10-28 20:56:35+00:00,63,9,3,46,5
Negative,0.949,1586100627981144065,0.9491233,0.036317363,0.014559186,seine-saint-denis: des militants écologistes en colère après la destruction de la bergerie de bagnolet t.co/3hccy9jhky t.co/nak7zpbqmi,2022-10-28 21:00:32+00:00,23,7,4,11,1
Negative,0.543,1586101099651600384,0.54264176,0.352382,0.10497623,"guerre en ukraine: après l'évacuation de kherson, place à la grande bataille t.co/9926yj1fvl",2022-10-28 21:02:25+00:00,43,4,10,28,1
Negative,0.561,1586102006309068801,0.5612,0.39200607,0.046793934,"guerre en ukraine: kherson, une bataille essentielle t.co/gjpsytz03j",2022-10-28 21:06:01+00:00,50,7,13,29,1
Negative,0.684,1586103727936741380,0.684292,0.22761561,0.08809249,russie: le ministre de la défense russe et vladimir poutine annoncent la fin de la mobilisation partielle t.co/p9uips2nz5,2022-10-28 21:12:51+00:00,1057,146,121,767,23
Negative,0.922,1586105375434199045,0.92225516,0.059450723,0.018293984,russie: la fin d'une mobilisation partielle qui a divisé le pays t.co/qnkf9w510z,2022-10-28 21:19:24+00:00,31,3,8,20,0
Negative,0.925,1586107617495113728,0.92519796,0.05715864,0.017643433,"états-unis: paul pelosi, époux de nancy pelosi, agressé à leur domicile ➡ la victime de 82 ans est toujours hospitalisée ➡ l'agresseur présumé a été arrêté t.co/3ron4v5yxa",2022-10-28 21:28:19+00:00,100,22,19,53,6
Negative,0.926,1586110740058050561,0.92645174,0.05070493,0.022843443,"💬 ""j'ai une rage immense et une colère"" marie-claude, une amie de justine vayrac, témoigne sur bfmtv ⤵ t.co/gergh8vw7x",2022-10-28 21:40:43+00:00,53,15,5,32,1
Neutral,0.445,1586112322325577731,0.17217942,0.4448055,0.38301513,"les ""avengers"" s'invitent dans la bataille présidentielle brésilienne t.co/ic2vgyhi0j t.co/laczzv0iqu",2022-10-28 21:47:00+00:00,36,5,6,23,2
Neutral,0.513,1586113631183409160,0.27387658,0.5132861,0.21283728,paris: un militant écologiste monte sur la scène de l'opéra bastille et s'attache au décor t.co/bqadxuvf1o t.co/ribnutab7c,2022-10-28 21:52:12+00:00,774,64,342,291,77
Negative,0.724,1586116965264986112,0.7244496,0.2201975,0.0553529,l'enquêtele père du premier soldat russe condamné pour crime de guerre s'exprime sur bfmtv (@nelsongetten) t.co/bsrl5crthr,2022-10-28 22:05:27+00:00,63,10,20,31,2
Negative,0.901,1586131819635920899,0.9014886,0.06180669,0.03670466,les assistantes maternelles payées trois fois le smic les oppositions raillent le ministre des solidarités t.co/aqbbvvvidd,2022-10-28 23:04:29+00:00,1126,183,327,541,75
Positive,0.525,1586217717358641152,0.1250431,0.34988797,0.52506894,"24°c à paris, jusqu'à 28°c dans le sud: les températures restent élevées ce samedi t.co/t8nci4ocuh t.co/hu1pfsnz9v",2022-10-29 04:45:48+00:00,671,80,116,265,210
Negative,0.745,1586218515656331265,0.74498135,0.13978896,0.11522968,"""trop, c'est trop"": biden dénonce l'agression ""ignoble"" du mari de la cheffe démocrate nancy pelosi t.co/hhyqcbmpmg t.co/uktwlupvss",2022-10-29 04:48:59+00:00,197,17,93,82,5
Negative,0.852,1586224732021702657,0.8524775,0.122915074,0.024607338,general motors suspend temporairement ses publicités sur twitter après le rachat par elon musk t.co/3koovn54sf t.co/chbettvdn6,2022-10-29 05:13:41+00:00,114,9,46,55,4
Neutral,0.445,1586231740875636737,0.11342259,0.44529623,0.4412812,🔴 alerte info mondial féminin de rugby: la france surclasse l'italie et se qualifie en demi-finale t.co/kpontc4dnd t.co/i064ogosns,2022-10-29 05:41:32+00:00,88,11,7,69,1
Negative,0.958,1586242256033431553,0.9583685,0.031693507,0.009937852,"tempête aux philippines: au moins 45 morts, la capitale manille menacée t.co/ogct050btv t.co/idbgzqbcjp",2022-10-29 06:23:19+00:00,16,3,0,13,0
Neutral,0.815,1586245299055591426,0.07156338,0.8153006,0.113136,"⏰ passage à l'heure d'hiver: ce dimanche, à 3h du matin il sera 2h t.co/c8yngcbh9k t.co/zef02sktql",2022-10-29 06:35:24+00:00,127,35,21,62,9
Negative,0.737,1586250386263900161,0.7373152,0.15061882,0.11206595,"deux-sèvres: des milliers d'opposants aux ""bassines"" attendus, malgré l'interdiction t.co/gahj1yt6zs t.co/savseazskk",2022-10-29 06:55:37+00:00,24,10,3,11,0
Negative,0.769,1586252566714802178,0.76949036,0.18263143,0.047878154,guerre en ukraine: la russie dit avoir repoussé une attaque au drone dans la baie de sébastopol t.co/4csic7ytyo t.co/p8drvduuvj,2022-10-29 07:04:17+00:00,40,9,10,20,1
Positive,0.399,1586253253351804928,0.26146296,0.3397502,0.39878693,"avec son réalisme bluffant, call of duty: modern warfare 2 établit un nouveau standard graphique dans le jeu de tir t.co/nyqfe3c8ia t.co/pcxumxocnv",2022-10-29 07:07:01+00:00,90,11,5,74,0
Neutral,0.55,1586256761530589186,0.23702021,0.549619,0.21336067,les chauffeurs vtc réclament une hausse du prix des courses t.co/occv08lsad t.co/3bvjkujst0,2022-10-29 07:20:57+00:00,50,8,13,25,4
Neutral,0.903,1586257365812256768,0.045720983,0.9029289,0.051350094,"les concurrents de la sncf dans votre région, c'est pour quand t.co/mbctb4s2ht t.co/9ehgrxbrsy",2022-10-29 07:23:21+00:00,41,6,17,15,3
Negative,0.864,1586257759175155712,0.8641348,0.11191335,0.023951884,general motors suspend temporairement ses publicités sur twitter après le rachat par elon musk t.co/or4jtbxzrv t.co/xcihookqbn,2022-10-29 07:24:55+00:00,59,6,21,32,0
Negative,0.76,1586258103372324865,0.75981325,0.18465658,0.055530153,mort de justine vayrac: comment la police scientifique collecte les indices et vérifie les pistes t.co/frtoguijpt t.co/0m5kzscwmu,2022-10-29 07:26:17+00:00,26,7,2,16,1
Negative,0.409,1586259791646756864,0.40930316,0.32897133,0.26172563,"""le marché est mûr"": comment le manga français tente de s'imposer en france t.co/vdzweshx6d t.co/bzw4venwma",2022-10-29 07:33:00+00:00,24,3,1,18,2
Negative,0.457,1586266588252180480,0.45690808,0.374694,0.16839792,"la pilule anti-gueule de bois, vraie promesse ou ""marketing cynique"" t.co/vkmiaoquxy t.co/sz2m2nsbpa",2022-10-29 08:00:00+00:00,32,2,16,14,0
Negative,0.576,1586266767743229952,0.5755413,0.2775144,0.14694422,"🕒 dans la nuit de samedi à dimanche, à 3h il sera 2h ce changement, qui devait cesser en 2021, n'est pas près de disparaître. voici pourquoi ⤵ t.co/scdkcmlmfp",2022-10-29 08:00:43+00:00,56,14,5,34,3
Neutral,0.639,1586270725975179264,0.20426446,0.6391397,0.15659577,"❓ quiz. connaissez-vous bien la série ""candice renoir"" ⤵️ t.co/joqw7s6rcz t.co/qdbpz1js5u",2022-10-29 08:16:27+00:00,11,1,3,7,0
Negative,0.885,1586270954275196929,0.8853118,0.0722027,0.04248551,"un député rn veut exclure les mangas du pass culture, son amendement rejeté à l'assemblée t.co/ca6fombg73 t.co/avhav6qgtt",2022-10-29 08:17:21+00:00,1479,123,301,910,145
Neutral,0.435,1586271116049276928,0.28389186,0.43504196,0.28106615,"""black panther 2:"" rihanna dévoile un clip en hommage à chadwick boseman t.co/nosh0hby0w t.co/u1eux8d3vs",2022-10-29 08:18:00+00:00,52,5,2,45,0
Negative,0.64,1586273255127760896,0.6398979,0.26309618,0.0970058,"twitter: elon musk promet de ""libérer de prison"" certains comptes suspendus t.co/nqlbafxglc t.co/dqmcxdplty",2022-10-29 08:26:30+00:00,1289,139,140,976,34
Negative,0.724,1586273593708711936,0.72382605,0.20000535,0.07616862,un vendeur qui se trompe dans les mètres carrés de son bien ne doit pas forcément verser une indemnisation t.co/sbszatguhs t.co/eo5b34o5bi,2022-10-29 08:27:50+00:00,38,4,5,26,3
Positive,0.364,1586275158293188610,0.31308925,0.322958,0.36395282,les températures de ce vendredi en france étaient dignes d'un mois d'été t.co/erzzk9k4je t.co/xg0athiexu,2022-10-29 08:34:03+00:00,40,3,9,25,3
Neutral,0.707,1586276245477654528,0.16023676,0.70696324,0.13280003,le témoignage de la mère de jonathann daval dans un livre à paraître en novembre t.co/muf3chv5rm t.co/aumyuja2s6,2022-10-29 08:38:23+00:00,38,1,23,13,1
Negative,0.653,1586278296555327490,0.6529983,0.24970613,0.09729553,var: le cirque muller fait polémique après une vidéo montrant les conditions de vie de son hippopotame t.co/zmypnibwm8 t.co/rxnfkhqxw5,2022-10-29 08:46:32+00:00,37,9,4,23,1
Negative,0.691,1586282366976528384,0.69055617,0.19697638,0.112467445,les dernières volontés des détenus du couloir de la mort t.co/raefeqhejm t.co/zkmcpgpidr,2022-10-29 09:02:42+00:00,25,3,8,13,1
Neutral,0.64,1586284454082928640,0.23355813,0.63964415,0.12679774,un tableau de mondrian accroché à l'envers depuis 77 ans t.co/8a2dt6uguj t.co/3sstiuarv6,2022-10-29 09:11:00+00:00,6233,630,495,4797,311
Neutral,0.557,1586285077801177089,0.15727742,0.5565901,0.28613245,vers une météo des forêts et des feux de forêts pour prévenir le public t.co/pmnj5dcdpv,2022-10-29 09:13:28+00:00,46,5,14,25,2
Neutral,0.445,1586287474023669761,0.19052783,0.44500017,0.36447197,"jin, le chanteur de bts, dit au revoir à son public avant son service militaire t.co/og3tanprwc t.co/c8rwjytduz",2022-10-29 09:23:00+00:00,206,40,8,158,0
Positive,0.733,1586290650756091905,0.081050806,0.18621713,0.73273194,"jean-baptiste s'est lancé dans une défi original: troquer un pin's contre une maison et ça marche ! 🏠 🔑 en seulement deux semaines il en est à son septième échange, et n'hésite pas à sillonner la france pour arriver à son but: ouvrir un gîte t.co/6vav8szviw",2022-10-29 09:35:37+00:00,21,0,0,21,0
Neutral,0.589,1586290948736262144,0.1887307,0.5889858,0.22228348,🌡 météo: un temps estival et des records de chaleur pour une fin octobre t.co/jcgeoqyvxu,2022-10-29 09:36:48+00:00,30,1,6,22,1
Neutral,0.428,1586290997322915840,0.32739237,0.42849147,0.24411616,le musée soulages de rodez gratuit dimanche en hommage au peintre décédé t.co/q5bctgstzn t.co/vfzpewq9xv,2022-10-29 09:37:00+00:00,25,3,4,17,1
Negative,0.868,1586292364930580480,0.8679585,0.11103961,0.021001862,meurtre de justine veyrac: ses proches témoignent t.co/din0twjkzd,2022-10-29 09:42:26+00:00,28,4,6,18,0
Negative,0.871,1586293721913610240,0.8713224,0.11098773,0.017689833,"complotiste, militant naturiste: qui est l'agresseur présumé du mari de nancy pelosi t.co/mledynljie t.co/ltz5eln7ol",2022-10-29 09:47:49+00:00,48,2,30,14,2
Neutral,0.565,1586295695321042945,0.20925744,0.564519,0.22622353,"la nasa publie une image du soleil en train de ""sourire"" t.co/sfgjl6ilhm t.co/4dqci6x2y4",2022-10-29 09:55:40+00:00,2026,194,205,1502,125
Neutral,0.465,1586296600611233792,0.37455449,0.46482185,0.1606236,"🔴 nouveau podcast ""le titre à la une"" avec @celinekallmann 🎧 ""la chute de jean-luc lahaye, icône des années 80"" 🎙️ retour sur le parcours d’un homme auteur de nombreux tubes dans les années 80, aujourd’hui accusé de viols sur mineurs 🔊 t.co/rcwe2fygoy t.co/hdq6iyyafy",2022-10-29 09:59:16+00:00,3,0,0,3,0
Positive,0.493,1586297188694560769,0.052548375,0.45481122,0.49264038,"🐶 dans cette entreprise, les salariés peuvent emmener leur chien au bureau 🐕 promenade le midi, caresses et espaces dédiés aux animaux... voici comment ils s’organisent ⤵️ t.co/hb2sk05gw2",2022-10-29 10:01:36+00:00,637,75,53,489,20
Negative,0.891,1586297412234133507,0.89068574,0.07701107,0.032303058,"coupe de champagne au ""goût bizarre"", coups portés, viol… les éléments que peuvent révéler l'autopsie du corps de justine veyrac ⤵ t.co/iyklae5gz8",2022-10-29 10:02:29+00:00,23,1,10,12,0
Negative,0.845,1586298584965734403,0.8448437,0.11452476,0.040631562,"""sortez-le du couloir de la mort"": l'appel de la mère d'un franco-américain condamné aux états-unis t.co/mird2rwcqj t.co/emxk3xsrd4",2022-10-29 10:07:09+00:00,377,21,141,189,26
Negative,0.928,1586301343605612544,0.9280348,0.05737305,0.014592268,"paris: des militants écologistes assis sur le bitume, l'autoroute a6a momentanément bloquée ce vendredi t.co/mnmoahigig t.co/vbri3dkpsm",2022-10-29 10:18:07+00:00,581,29,189,336,27
Negative,0.783,1586301479983497218,0.78318036,0.19424371,0.022575883,meurtre de justine veyrac: ce que cherchent les enquêteurs t.co/mmx9cmfv6m,2022-10-29 10:18:39+00:00,27,4,6,17,0
Neutral,0.642,1586302268978200576,0.036799874,0.6422967,0.3209034,playstation plus en novembre: harry potter et nioh parmi les premiers jeux offerts t.co/p7kscie2fx t.co/ytdi7djewv,2022-10-29 10:21:47+00:00,14,1,1,12,0
Positive,0.557,1586304261499109376,0.11171169,0.3309494,0.55733895,northvolt pourrait renoncer à son projet d'usine géante de batteries en allemagne t.co/rffaq4h67i t.co/agcngdc6wg,2022-10-29 10:29:42+00:00,29,3,7,17,2
Negative,0.9,1586305055321657349,0.9003057,0.07840622,0.021288132,"guerre en ukraine: à kherson, après l'évacuation des civils, la communication verrouillée t.co/8tkjgvgwii",2022-10-29 10:32:51+00:00,33,6,8,18,1
Negative,0.676,1586306582270328837,0.6758438,0.2725225,0.051633667,justine vayrac a-t-elle été droguée avant son meurtre t.co/pmuockdovc t.co/2xkq8aaj6i,2022-10-29 10:38:56+00:00,48,5,20,23,0
Negative,0.387,1586307225781420033,0.38743952,0.25744605,0.3551143,"deux-sèvres: des manifestants rassemblés pour s'opposer au projet de ""bassines"" pour l'agriculture t.co/ofaammqfyx",2022-10-29 10:41:29+00:00,175,25,81,56,13
Negative,0.922,1586308415835578369,0.92156625,0.05138155,0.027052132,"rassemblement contres le projet de ""bassines"" à sainte-soline: la préfecture rapporte la présence d'""individus déterminés et violents"" t.co/wxfnxapg7r",2022-10-29 10:46:13+00:00,83,12,35,31,5
Neutral,0.654,1586308759869177857,0.075906746,0.6537265,0.27036682,🔴 alerte info un hommage national à pierre soulages sera rendu mercredi au louvre t.co/32dibiiw9p t.co/uzztadv2eh,2022-10-29 10:47:35+00:00,28,8,5,15,0
Neutral,0.349,1586311503505915904,0.31420487,0.3493449,0.33645025,jeux olympiques 2024: les organisateurs de festivals redoutent les annulations t.co/t0wtq9khkl,2022-10-29 10:58:29+00:00,32,5,11,16,0
Neutral,0.753,1586311530705993736,0.073487565,0.75307965,0.17343278,les transports de carburant pourront circuler à la toussaint t.co/2hpv6kn5xu t.co/vgnycd3ivx,2022-10-29 10:58:35+00:00,23,0,3,20,0
Negative,0.763,1586313636913582081,0.7630885,0.18811536,0.0487961,"guerre: face aux coupures d'électricité, les ukrainiens s'organisent t.co/86fowi8r5x",2022-10-29 11:06:57+00:00,47,6,17,24,0
Negative,0.873,1586314953539039232,0.87250966,0.08623266,0.041257653,les plus lourdes peines prononcées dans le monde t.co/gtvrtjm35w t.co/y3zcxjfipo,2022-10-29 11:12:11+00:00,19,3,4,12,0
Negative,0.469,1586315199224713216,0.46931165,0.39766982,0.13301858,"une météo des forêts et des feux, mais pour quoi faire t.co/4ddlipqqqn t.co/fazystfxri",2022-10-29 11:13:10+00:00,41,0,30,11,0
Negative,0.9,1586315881151340545,0.90035456,0.062292803,0.037352625,"""ça n'est pas souhaitable"": houlié s'oppose à darmanin sur l'expulsion de familles de délinquants t.co/e8wgkeingf t.co/kr3vp0zvv8",2022-10-29 11:15:53+00:00,85,3,42,35,5
Neutral,0.613,1586316201730478081,0.0629393,0.6130734,0.3239873,supermarchés: comparer les prix pour faire des économies t.co/muebskpiip,2022-10-29 11:17:09+00:00,30,0,10,20,0
Negative,0.924,1586318920138489857,0.9239536,0.06344656,0.012599864,la vérifle réchauffement climatique est-il pire que prévu @cpitelet t.co/afpm0vy4p2,2022-10-29 11:27:57+00:00,30,3,11,15,1
Negative,0.864,1586318967286661120,0.86440164,0.10449489,0.031103509,gazoducs nord stream: l'armée russe accuse londres d'être impliqué dans les explosions t.co/sdzpghcbg4 t.co/29jkzrhwwx,2022-10-29 11:28:08+00:00,178,28,50,95,5
Negative,0.929,1586322001928527872,0.92872894,0.058908038,0.012362974,la vérifle réchauffement climatique est-il pire que prévu @cpitelet t.co/n2uo0qydmm,2022-10-29 11:40:12+00:00,29,1,13,12,3
Neutral,0.468,1586324471182508032,0.40456668,0.46764782,0.12778556,la vériffaut-il indexer les salaires sur l'inflation @cpitelet t.co/jzhbs07hzh,2022-10-29 11:50:01+00:00,39,3,15,20,1
Positive,0.674,1586325093340282883,0.030107493,0.29616666,0.67372584,voiture électrique: les constructeurs cherchent à offrir toujours plus d'autonomie t.co/8deap0lfzd t.co/cqhb7zgcra,2022-10-29 11:52:29+00:00,27,0,13,13,1
Neutral,0.777,1586326483273977856,0.15822104,0.77726424,0.064514846,"🕒 heure d'été, heure d'hiver: les français divisés t.co/vlp9gcvc8c",2022-10-29 11:58:00+00:00,125,16,64,35,10
Negative,0.96,1586327505451061250,0.96006817,0.03127952,0.008652281,"la guerre en ukraine, un désastre écologique t.co/au88ydthzi",2022-10-29 12:02:04+00:00,26,0,9,17,0
Negative,0.363,1586327739681820674,0.3625366,0.31963807,0.31782526,"""vous n'êtes pas prêt·es !"": sandrine rousseau amusée par le futur rôle de marina foïs t.co/sbezdasqsz t.co/xrzemrhj35",2022-10-29 12:03:00+00:00,26,0,8,18,0
Neutral,0.472,1586328428176982016,0.069112845,0.4724221,0.45846516,la vérifles écogestes pour faire des économies d'énergie en cuisinant @cpitelet t.co/d2i9vkghqc,2022-10-29 12:05:44+00:00,22,1,13,7,1
Negative,0.56,1586330727960002562,0.5599971,0.31795013,0.12205286,plus de 30°c fin octobre: le réchauffement climatique est-il en train de s'emballer t.co/ixauvaidxn t.co/zcak4q6uff,2022-10-29 12:14:52+00:00,151,14,67,66,4
Negative,0.935,1586330899762876416,0.9345967,0.0529291,0.01247411,crimée: une journaliste d'un média d'état russe tuée lors d'un exercice de tir t.co/wmzuzuyz5o t.co/16f9akmvbg,2022-10-29 12:15:33+00:00,31,2,7,22,0
Positive,0.797,1586331288360960004,0.029115997,0.17405204,0.79683185,"vacances de la toussaint: avec le beau temps, les français profitent de la plage t.co/pl3n5y8paw",2022-10-29 12:17:06+00:00,105,10,21,63,11
Negative,0.676,1586334470646407169,0.6759894,0.2249962,0.09901442,les dernières volontés des détenus du couloir de la mort t.co/raefeqh6to t.co/iglxnblcpq,2022-10-29 12:29:45+00:00,22,4,3,15,0
Negative,0.943,1586334633674801154,0.9431353,0.04248257,0.0143821025,les professionnels de santé démunis face au fléau des rendez-vous manqués t.co/feohw3kfrk,2022-10-29 12:30:23+00:00,94,17,21,47,9
Negative,0.457,1586335006263332867,0.45749062,0.37580284,0.16670664,plus d'un tiers des lits touristiques de l'ue se trouve en france et en italie t.co/tnxnyo8w7g t.co/jhk0morl0c,2022-10-29 12:31:52+00:00,20,4,2,13,1
Positive,0.752,1586336206140444672,0.04325415,0.20443241,0.7523133,mondial de l'auto: la ferrari remportée à la tombola de l'institut imagine remise à son nouveau propriétaire t.co/yzlsmlktcz,2022-10-29 12:36:38+00:00,66,8,5,49,4
Negative,0.892,1586338514505011202,0.8924532,0.08620232,0.021344412,sainte-soline: début de tensions entre les manifestants et les forces de l'ordre t.co/plrl1pdacm,2022-10-29 12:45:49+00:00,150,13,82,42,13
Neutral,0.576,1586339898952409089,0.28262046,0.5760824,0.14129715,bassines de sainte-soline: face-à-face entre les manifestants et les forces de l'ordre t.co/sm6qdt4kdu t.co/kfi2pphvyu,2022-10-29 12:51:19+00:00,9,2,4,3,0
Negative,0.909,1586340106004307970,0.9085823,0.06860892,0.022808826,"guerre en ukraine: la crimée visée par une attaque de drones, moscou accuse londres t.co/6l00ctddhw",2022-10-29 12:52:08+00:00,37,6,9,22,0
Neutral,0.839,1586341183034359809,0.039329227,0.83875865,0.12191211,"carburants: en pleine période de vacances scolaires, des stations-service à sec t.co/chlc8t3hxh",2022-10-29 12:56:25+00:00,23,2,6,13,2
Positive,0.419,1586342099808559106,0.16803072,0.41278586,0.41918334,"🔴 le nouveau ""le titre à la une"" avec @celinekallmann et @manu_lechypre est en ligne 🎧 ""taxis contre vtc: qui a vraiment gagné la guerre"" 🔊 t.co/5knfoa5mxa t.co/5dqisydk9q",2022-10-29 13:00:04+00:00,4,0,3,1,0
Neutral,0.643,1586342353001930757,0.1894614,0.6427212,0.16781738,"❓ quiz. connaissez-vous bien la série ""candice renoir"" ⤵️ t.co/joqw7s5tn1 t.co/ra4e6kuyao",2022-10-29 13:01:04+00:00,12,2,4,6,0
